"","Year","Area","Street","Street.2"
"3161",2012,NA,"O S MooMoos Night Club South Parade",""
"3162",2012,NA,"O S MooMoos Lower Parade Sutton Town Centre",""
"3163",2012,NA,"O S Station PH",""
"3164",2012,NA,"O S Temple Bar S C Town Centre",""
"3165",2012,NA,"Orphanage Rd",""
"3166",2012,NA,"Outside Bagot Arms Chester Rd. Pype Hayes",""
"3167",2012,NA,"OUTSIDE CITY VIEW ERDINGTON",""
"3168",2012,NA,"Outside HIRY LEMON Sutton Town Crntr",""
"3169",2012,NA,"Outside Home Address",""
"3170",2012,NA,"Outside Home Address",""
"3171",2012,NA,"Outside Home Address",""
"3172",2012,NA,"OUTSIDE LITTEN TREE BIRMINGHAM ROAD",""
"3173",2012,NA,"Outside MooMoo S Bar South Parade Sutton Coldfield",""
"3174",2012,NA,"Outside MooMoo S Bar South Parade Sutton Coldfield",""
"3175",2012,NA,"OUTSIDE NEW STREET STATION BIRMINGHAM CITY CENTRE",""
"3176",2012,NA,"Outside Temple Bar Lower Parade Sutton Coldfield",""
"3177",2012,NA,"Outside The Swan Public House High Str. Erdington",""
"3178",2012,NA,"Outside The Temple Bar Sutton Coldfield Town Centre",""
"3179",2012,NA,"Parade Sutton",""
"3180",2012,NA,"Parade Sutton Coldfield",""
"3181",2012,NA,"Parade Sutton Coldfield",""
"3182",2012,NA,"Parade Sutton Coldfield Town Centre",""
"3183",2012,NA,"Parade Sutton Coldfield",""
"3184",2012,NA,"Rectory Rd. Sutton Coldfield",""
"3185",2012,NA,"Reddicap Hill",""
"3186",2012,NA,"Redwing Grove Erdington B Ham",""
"3187",2012,NA,"Redwing Grove Erdington B Ham",""
"3188",2012,NA,"Redwing Grove Erdington B Ham",""
"3189",2012,NA,"Redwing Grove Erdington B Ham",""
"3190",2012,NA,"Redwing Grove Erdington B Ham",""
"3191",2012,NA,"Redwing Grove Erdington B Ham",""
"3192",2012,NA,"Redwing Grove Erdington B Ham",""
"3193",2012,NA,"Reservoir Rd Erdington",""
"3194",2012,NA,"Reservoir Rd Erdington",""
"3195",2012,NA,"Reservoir Rd Erdington",""
"3196",2012,NA,"Reservoir Rd Erdington",""
"3197",2012,NA,"Reservoir Rd Erdington",""
"3198",2012,NA,"RESERVOIR ROAD",""
"3199",2012,NA,"Ridgeway Erdington",""
"3200",2012,NA,"SC Town Centre",""
"3201",2012,NA,"Short Heath Rd",""
"3202",2012,NA,"Slade Rd.",""
"3203",2012,NA,"Slade Rd.",""
"3204",2012,NA,"SOMERSET ROAD ERDINGTON",""
"3205",2012,NA,"South Parade",""
"3206",2012,NA,"South Parade",""
"3207",2012,NA,"South Parade",""
"3208",2012,NA,"South Parade",""
"3209",2012,NA,"South Parade",""
"3210",2012,NA,"South Parade",""
"3211",2012,NA,"South Parade Sutton Coldfield Town Centre",""
"3212",2012,NA,"South Parade O S Moomoo",""
"3213",2012,NA,"South Parade S C Town Centre",""
"3214",2012,NA,"South Parade Sutton Coldfield",""
"3215",2012,NA,"South Parade Sutton Coldfield",""
"3216",2012,NA,"South Parade Sutton Coldfield",""
"3217",2012,NA,"South Parade Sutton Coldfield",""
"3218",2012,NA,"SOUTH PARADE SUTTON COLDFIELD",""
"3219",2012,NA,"SOUTH PARADE SUTTON COLDFIELD",""
"3220",2012,NA,"SOUTH PARADE SUTTON COLDFIELD",""
"3221",2012,NA,"South Parade Sutton Coldfield",""
"3222",2012,NA,"South Parade Sutton Coldfield Birmingham",""
"3223",2012,NA,"South Parades Sutton Coldfield",""
"3224",2012,NA,"St Mary St John Social Club Gravelly Hill North",""
"3225",2012,NA,"Sutton New Rd.",""
"3226",2012,NA,"Sutton New Rd. Erdington",""
"3227",2012,NA,"Sutton New Rd. Erdington",""
"3228",2012,NA,"Sutton New Rd. Erdington",""
"3229",2012,NA,"Sutton New Rd. Erdington",""
"3230",2012,NA,"Sutton New Rd. Erdington",""
"3231",2012,NA,"Sutton New Rd. Erdington",""
"3232",2012,NA,"Sutton Town Centre",""
"3233",2012,NA,"Sutton Town Centre",""
"3234",2012,NA,"Sutton Town Centre",""
"3235",2012,NA,"Sutton Town Centre",""
"3236",2012,NA,"Sutton Town Centre",""
"3237",2012,NA,"Sutton Town Centre",""
"3238",2012,NA,"Sutton Town Centre",""
"3239",2012,NA,"Sutton Town Centre",""
"3240",2012,NA,"Sutton Town Centre",""
"3241",2012,NA,"Sutton Town Centre",""
"3242",2012,NA,"Sutton Town Centre",""
"3243",2012,NA,"Sutton Town Centre",""
"3244",2012,NA,"Sutton Town Centre Outside Moo Moo S",""
"3245",2012,NA,"Sycamore Rd. Erdingon",""
"3246",2012,NA,"Tamworth Rd. Sutton Coldfield",""
"3247",2012,NA,"Tangmere Dr. Castle Vale",""
"3248",2012,NA,"The Gardens Erdington",""
"3249",2012,NA,"The Gr. House Four Oaks Birmingham",""
"3250",2012,NA,"The Gr. House Four Oaks Sutton Coldfield",""
"3251",2012,NA,"The Parade",""
"3252",2012,NA,"The Parade",""
"3253",2012,NA,"The Parade",""
"3254",2012,NA,"The Parade S C",""
"3255",2012,NA,"The Parade SuttonTown Centre",""
"3256",2012,NA,"The Parade Sutton Coldfield",""
"3257",2012,NA,"The Parade Sutton Coldfield",""
"3258",2012,NA,"The Parade Sutton Coldfield",""
"3259",2012,NA,"The Parade Sutton Coldfield",""
"3260",2012,NA,"The Parade Sutton Coldfield",""
"3261",2012,NA,"The Parade Sutton Coldfield",""
"3262",2012,NA,"The Parade Sutton Coldfield",""
"3263",2012,NA,"The Parade Sutton Coldfield",""
"3264",2012,NA,"The Parade Sutton Coldfield",""
"3265",2012,NA,"The Wylde Gr. Public House",""
"3266",2012,NA,"Turnhouse Rd. Castle Vale",""
"3267",2012,NA,"UNKNOWN",""
"3268",2012,NA,"Victoria Rd. Sutton Coldfield",""
"3269",2012,NA,"Walmley Ash Rd",""
"3270",2012,NA,"Water Orton Lan.",""
"3271",2012,NA,"William Hill Wylde Gr.",""
"3272",2012,NA,"WITTON LODGE ROAD",""
"3273",2012,NA,"Woodacre Rd. Erdington",""
"3274",2012,NA,"Woodacre Rd. Erdington",""
"3275",2012,NA,"Woodacre Rd. Erdington",""
"3276",2012,NA,"Woodington Rd.",""
"3277",2012,NA,"Wootton Grove Kingstanding Birmingham",""
"3278",2012,NA,"Yatesbury Ave. Castle Vale",""
"3279",2012,NA,"A Northfield",""
"3280",2012,NA,"Abdon Ave",""
"3281",2012,NA,"Alcester Rd",""
"3282",2012,NA,"Alcester Rd. South",""
"3283",2012,NA,"Aldersmead Rd.",""
"3284",2012,NA,"Alwold Rd.",""
"3285",2012,NA,"Belgrave Middleway",""
"3286",2012,NA,"Black Horse Public House Carpark",""
"3287",2012,NA,"Boleyn Rd.",""
"3288",2012,NA,"Bomerfield Rd.",""
"3289",2012,NA,"Bond St City Centre",""
"3290",2012,NA,"Bournville Lan.",""
"3291",2012,NA,"Bournville Lan.",""
"3292",2012,NA,"Bournville Lan. Front Office",""
"3293",2012,NA,"Bournville Lan. Police Station",""
"3294",2012,NA,"Bournville P S",""
"3295",2012,NA,"Bournville Police Station",""
"3296",2012,NA,"Braceby Ave.",""
"3297",2012,NA,"Brandwood Pk. Rd",""
"3298",2012,NA,"Bristol Rd South Northfield",""
"3299",2012,NA,"Bristol Rd.",""
"3300",2012,NA,"Bristol Rd.",""
"3301",2012,NA,"Bristol Rd.",""
"3302",2012,NA,"Bristol Rd.",""
"3303",2012,NA,"Bristol Rd.",""
"3304",2012,NA,"Bristol Rd.",""
"3305",2012,NA,"Bristol Rd.",""
"3306",2012,NA,"Bristol Rd.",""
"3307",2012,NA,"Bristol Rd.",""
"3308",2012,NA,"Bristol Rd. Northfield",""
"3309",2012,NA,"Bristol Rd. Opposite Royal Orthopaedic",""
"3310",2012,NA,"Bristol Rd. Selly Oak",""
"3311",2012,NA,"Bristol Rd. Selly Oak",""
"3312",2012,NA,"Bristol Rd. Selly Oak",""
"3313",2012,NA,"Bristol Rd. Selly Oak",""
"3314",2012,NA,"Bristol Rd. Selly Oak",""
"3315",2012,NA,"Bristol Rd. Selly Oak Near Gun Barrels PH",""
"3316",2012,NA,"Bristol Rd. South",""
"3317",2012,NA,"Bristol Rd. South",""
"3318",2012,NA,"Bristol Rd. Bournville",""
"3319",2012,NA,"Bristol Rd. Selly Oak",""
"3320",2012,NA,"Brook Lan. Billesley",""
"3321",2012,NA,"Brookfield Rd.",""
"3322",2012,NA,"Bunbury Rd.",""
"3323",2012,NA,"Church Rd.",""
"3324",2012,NA,"Church Rd. Edgbaston",""
"3325",2012,NA,"Church Rd. Moseley",""
"3326",2012,NA,"City Rd.",""
"3327",2012,NA,"Corn Mill Close Bartley Gr.",""
"3328",2012,NA,"Cotteridge Island",""
"3329",2012,NA,"Devon Rd.",""
"3330",2012,NA,"Dogpool Lan.",""
"3331",2012,NA,"Each Way Lan. Rubery",""
"3332",2012,NA,"Edgewood Rd.",""
"3333",2012,NA,"Edgwood Rd.",""
"3334",2012,NA,"Edward Rd. Balsall Heath",""
"3335",2012,NA,"Fordhouse Lan.",""
"3336",2012,NA,"Fredrick Rd.",""
"3337",2012,NA,"Gillot Rd. Edgbaston",""
"3338",2012,NA,"Gillott Rd. Edgbaston",""
"3339",2012,NA,"Gorsley Piece",""
"3340",2012,NA,"Great Pk. Public House Rubery",""
"3341",2012,NA,"Great Pk. Rubery",""
"3342",2012,NA,"Grovelly Lan.",""
"3343",2012,NA,"Hagley Rd.",""
"3344",2012,NA,"Hagley Rd.",""
"3345",2012,NA,"Hagley Rd.",""
"3346",2012,NA,"Hagley Rd.",""
"3347",2012,NA,"Hagley Rd.",""
"3348",2012,NA,"Hagley Rd. Birmingham",""
"3349",2012,NA,"Hagley Rd. Edgbaston",""
"3350",2012,NA,"Hagley Rd. Edgbaston",""
"3351",2012,NA,"Harborne Hall Hotel Harborne",""
"3352",2012,NA,"Harborne Pk. Rd.",""
"3353",2012,NA,"Harbourne High Str.",""
"3354",2012,NA,"Haunch Lan.",""
"3355",2012,NA,"Hawkshurst Rd.",""
"3356",2012,NA,"Healey Rd. Selly Oak",""
"3357",2012,NA,"Heather House Kings Norton",""
"3358",2012,NA,"Heaton Dr.",""
"3359",2012,NA,"Hgaley Rd.",""
"3360",2012,NA,"High St Harborne",""
"3361",2012,NA,"High ST Harborne",""
"3362",2012,NA,"High Str. Harborne",""
"3363",2012,NA,"High Str. Harborne",""
"3364",2012,NA,"High Str. Harborne",""
"3365",2012,NA,"High Str. Harborne",""
"3366",2012,NA,"High Str. Harbourne",""
"3367",2012,NA,"High Str. Hraborn",""
"3368",2012,NA,"High Str. Haborne",""
"3369",2012,NA,"High Str. Harbourne",""
"3370",2012,NA,"Hillwood Rd",""
"3371",2012,NA,"Hindhead Rd.",""
"3372",2012,NA,"Hisgh Str. Stourbridege",""
"3373",2012,NA,"Hollybank Rd.",""
"3374",2012,NA,"Holybank Rd.",""
"3375",2012,NA,"Houldy Rd.",""
"3376",2012,NA,"Hubert Croft",""
"3377",2012,NA,"Hurst Str.",""
"3378",2012,NA,"Jenners Lan.",""
"3379",2012,NA,"Jowetts Lan.",""
"3380",2012,NA,"Katie Rd.",""
"3381",2012,NA,"Kitwell Lan.",""
"3382",2012,NA,"Linden Rd.",""
"3383",2012,NA,"Linden Rd.",""
"3384",2012,NA,"Lofthouse Crescent",""
"3385",2012,NA,"Longbridge Lan.",""
"3386",2012,NA,"Lottie Rd. Selly Oak",""
"3387",2012,NA,"Lynsey Ave. Northfield",""
"3388",2012,NA,"Masshouse PH",""
"3389",2012,NA,"Maypole Grove",""
"3390",2012,NA,"Merritts Brook Lan. Northfield",""
"3391",2012,NA,"Metchley Lan. Harborne",""
"3392",2012,NA,"Metchley Pk. Rd.",""
"3393",2012,NA,"Miles Rd.",""
"3394",2012,NA,"Millbrook Dr. Northfield",""
"3395",2012,NA,"Milner Rd.",""
"3396",2012,NA,"Moor Str.",""
"3397",2012,NA,"Moor Str. Railway Station",""
"3398",2012,NA,"Morrisons Rubery",""
"3399",2012,NA,"Navigation Pub Kings Norton",""
"3400",2012,NA,"Newbury Lan.",""
"3401",2012,NA,"Norhtfield High Str.",""
"3402",2012,NA,"Northfield Rd. Northfield",""
"3403",2012,NA,"Outside Goose Public House Bristol Rd. Selly Oak",""
"3404",2012,NA,"Pk. Way Rubery",""
"3405",2012,NA,"Parkdale Dr.",""
"3406",2012,NA,"Payne Str.",""
"3407",2012,NA,"Pershore Rd.",""
"3408",2012,NA,"Pershore Rd.",""
"3409",2012,NA,"Pershore Rd.",""
"3410",2012,NA,"Pershore Rd.",""
"3411",2012,NA,"Pershore Rd. Cotteridge",""
"3412",2012,NA,"Pershore Rd. South",""
"3413",2012,NA,"Piddock Rd",""
"3414",2012,NA,"Piddock Rd. Smethwick",""
"3415",2012,NA,"Piddock Rd. Smethwick",""
"3416",2012,NA,"Piddock Rd. Smethwick",""
"3417",2012,NA,"Pineapple Rd.",""
"3418",2012,NA,"Premier Inn Great Pk.",""
"3419",2012,NA,"Priory Rd.",""
"3420",2012,NA,"Q E A And E Metchley Pk. Rd.",""
"3421",2012,NA,"QE Hosp.",""
"3422",2012,NA,"Queen Elizabeth Hosp.",""
"3423",2012,NA,"Queen Elizabeth Hosp.",""
"3424",2012,NA,"Quinton Rd.",""
"3425",2012,NA,"Ridgeacre Rd.",""
"3426",2012,NA,"Ridgeacre Rd.",""
"3427",2012,NA,"Safernake Close",""
"3428",2012,NA,"Sandon Rd.",""
"3429",2012,NA,"Sandon Rd. Edgbaston",""
"3430",2012,NA,"Selly Oak Railway Station",""
"3431",2012,NA,"Selly Oak Railway Station",""
"3432",2012,NA,"Shannon Rd.",""
"3433",2012,NA,"Shenly Lan.",""
"3434",2012,NA,"Sir Herbert Austin Way",""
"3435",2012,NA,"Smithy Hotel Hagley Rd.",""
"3436",2012,NA,"Solihull High Str.",""
"3437",2012,NA,"St Mary S Hospice",""
"3438",2012,NA,"Stonehouse Lan.",""
"3439",2012,NA,"Stonehouse Public House",""
"3440",2012,NA,"Stratford Rd.",""
"3441",2012,NA,"The Fold",""
"3442",2012,NA,"The Navigation Public House Kings Norton",""
"3443",2012,NA,"Tiverton Rd.",""
"3444",2012,NA,"Trittiford Rd.",""
"3445",2012,NA,"University Birmingham",""
"3446",2012,NA,"Victoria Steet Small Heath",""
"3447",2012,NA,"Wareham Rd.",""
"3448",2012,NA,"Warwick Crest",""
"3449",2012,NA,"Watford Rd. Coteridge",""
"3450",2012,NA,"Wellington Rd.",""
"3451",2012,NA,"Wellington Rd.",""
"3452",2012,NA,"Wellington Rd.",""
"3453",2012,NA,"West Boulevard",""
"3454",2012,NA,"West Cliff Place",""
"3455",2012,NA,"White Horse Public House",""
"3456",2012,NA,"Willetts Rd Turves Gr.",""
"3457",2012,NA,"Woodthrop Rd.",""
"3458",2012,NA,"Worlds End Lan. Quinton",""
"3459",2012,NA,"Wychal Lan.",""
"3460",2012,NA,"Wychal Lan.",""
"3461",2012,NA,"Wychal Lan.",""
"3462",2012,NA,"Wychall Rd Kings Norton",""
"3463",2012,NA,"YMCA Stone Rd.",""
"3464",2012,NA,"York PH York Rd.",""
"3465",2012,NA,"A Expressway Birmingham",""
"3466",2012,NA,"Aberdeen St Winson Gr.",""
"3467",2012,NA,"Adcadian Centre Ladywell Walk",""
"3468",2012,NA,"Alexander Ave.",""
"3469",2012,NA,"Alley Way Off Arcadian Palace Hurst Str.",""
"3470",2012,NA,"Applewood Grove Cradley Heath",""
"3471",2012,NA,"Arca Bar City Centre",""
"3472",2012,NA,"Arcadian",""
"3473",2012,NA,"Arcadian",""
"3474",2012,NA,"Arcadian",""
"3475",2012,NA,"Arcadian",""
"3476",2012,NA,"Arcadian",""
"3477",2012,NA,"Arcadian",""
"3478",2012,NA,"Arcadian",""
"3479",2012,NA,"Arcadian Centre",""
"3480",2012,NA,"Arcadian Centre",""
"3481",2012,NA,"Arcadian Centre",""
"3482",2012,NA,"Arcadian Centre",""
"3483",2012,NA,"Arcadian Centre",""
"3484",2012,NA,"Arcadian Centre",""
"3485",2012,NA,"Arcadian Centre",""
"3486",2012,NA,"Arcadian Centre",""
"3487",2012,NA,"Arcadian Centre",""
"3488",2012,NA,"Arcadian Centre",""
"3489",2012,NA,"Arcadian Centre Ladywell Walk",""
"3490",2012,NA,"Arcadian Centre Birmingham",""
"3491",2012,NA,"Arcadian Centre City Centre",""
"3492",2012,NA,"Arcadian Centre City Centre Birmingham",""
"3493",2012,NA,"Arcadian Centre City Centre",""
"3494",2012,NA,"Arcadian City Centre",""
"3495",2012,NA,"Arcadian",""
"3496",2012,NA,"Arcadian Birmingham",""
"3497",2012,NA,"Arcadian Birmingham",""
"3498",2012,NA,"Arcadian City Centre",""
"3499",2012,NA,"Arcadian City Centre",""
"3500",2012,NA,"Arcadian City Centre",""
"3501",2012,NA,"Arcadian",""
"3502",2012,NA,"Arcadian",""
"3503",2012,NA,"Arcadian",""
"3504",2012,NA,"Arcadian",""
"3505",2012,NA,"Arcadian",""
"3506",2012,NA,"Arka Bar Arcadian Bar",""
"3507",2012,NA,"Aston Hotel Witton Lan.",""
"3508",2012,NA,"Aston Police Station",""
"3509",2012,NA,"Aston Str. City Centre",""
"3510",2012,NA,"BACCHUS ROAD WINSON GREEN",""
"3511",2012,NA,"Bar Risa Broad St Birmingham",""
"3512",2012,NA,"Bennetts Hill",""
"3513",2012,NA,"Berkeley St Birmingham",""
"3514",2012,NA,"Berkeley St Birmingham City Centre",""
"3515",2012,NA,"Berkley Str. Birmingham",""
"3516",2012,NA,"Bham Central Front Office",""
"3517",2012,NA,"Bierton Rd. Yardley",""
"3518",2012,NA,"Birchfield Lan. Oldbury",""
"3519",2012,NA,"Birkley Rd. City Centre",""
"3520",2012,NA,"Birkley Str. City Centre",""
"3521",2012,NA,"Birmingham Central Police Station",""
"3522",2012,NA,"Birmingham Central PS",""
"3523",2012,NA,"Birmingham Central PS",""
"3524",2012,NA,"Birmingham Hippodrome",""
"3525",2012,NA,"Birmingham Magistrates Court",""
"3526",2012,NA,"Birmingham New Str. Station",""
"3527",2012,NA,"Birmingham New Str. Station",""
"3528",2012,NA,"Birmingham New Str. Station",""
"3529",2012,NA,"Bishopgate St",""
"3530",2012,NA,"Bishopgate St",""
"3531",2012,NA,"Bishopgate Str.",""
"3532",2012,NA,"Bliss Broad St",""
"3533",2012,NA,"Borad St",""
"3534",2012,NA,"Borad Str.",""
"3535",2012,NA,"Bordesley Pk. Rd",""
"3536",2012,NA,"BP Waterlane Middleway",""
"3537",2012,NA,"BP Waterlane Middleway",""
"3538",2012,NA,"BP Waterlane Middleway",""
"3539",2012,NA,"Braod Str. Birmingham",""
"3540",2012,NA,"Braod Str. City Centre",""
"3541",2012,NA,"Brass House Broad Str.",""
"3542",2012,NA,"Bridge Str. Junction Broad Str.",""
"3543",2012,NA,"Bristol Rd.",""
"3544",2012,NA,"Bristol St",""
"3545",2012,NA,"Bristol Str. City Centre",""
"3546",2012,NA,"Broad Str.",""
"3547",2012,NA,"Broad City Birmingham",""
"3548",2012,NA,"Broad St",""
"3549",2012,NA,"Broad St",""
"3550",2012,NA,"Broad St",""
"3551",2012,NA,"Broad St",""
"3552",2012,NA,"Broad St",""
"3553",2012,NA,"Broad St",""
"3554",2012,NA,"Broad St",""
"3555",2012,NA,"Broad St",""
"3556",2012,NA,"Broad St",""
"3557",2012,NA,"Broad St",""
"3558",2012,NA,"Broad St",""
"3559",2012,NA,"Broad St",""
"3560",2012,NA,"Broad St",""
"3561",2012,NA,"Broad St",""
"3562",2012,NA,"Broad St",""
"3563",2012,NA,"Broad St",""
"3564",2012,NA,"Broad St",""
"3565",2012,NA,"Broad St",""
"3566",2012,NA,"Broad St",""
"3567",2012,NA,"Broad St",""
"3568",2012,NA,"Broad St",""
"3569",2012,NA,"Broad St",""
"3570",2012,NA,"Broad St",""
"3571",2012,NA,"Broad St",""
"3572",2012,NA,"Broad St",""
"3573",2012,NA,"Broad St",""
"3574",2012,NA,"Broad St",""
"3575",2012,NA,"Broad St",""
"3576",2012,NA,"Broad St",""
"3577",2012,NA,"Broad St",""
"3578",2012,NA,"Broad St",""
"3579",2012,NA,"Broad St",""
"3580",2012,NA,"Broad St",""
"3581",2012,NA,"Broad St",""
"3582",2012,NA,"Broad St Bham",""
"3583",2012,NA,"Broad St Birmingham",""
"3584",2012,NA,"Broad St City Centre",""
"3585",2012,NA,"Broad St City Centre",""
"3586",2012,NA,"Broad St Birmingham",""
"3587",2012,NA,"Broad St Birmingham",""
"3588",2012,NA,"Broad St Birmingham",""
"3589",2012,NA,"Broad St Birmingham",""
"3590",2012,NA,"Broad St Birmingham",""
"3591",2012,NA,"Broad St Birmingham",""
"3592",2012,NA,"Broad St Birmingham",""
"3593",2012,NA,"Broad St Birmingham",""
"3594",2012,NA,"Broad St Birmingham",""
"3595",2012,NA,"Broad St Birmingham",""
"3596",2012,NA,"Broad St Birmingham",""
"3597",2012,NA,"Broad St Birmingham",""
"3598",2012,NA,"Broad St Birmingham",""
"3599",2012,NA,"Broad St Birmingham",""
"3600",2012,NA,"Broad St City Centre",""
"3601",2012,NA,"Broad St City Centre",""
"3602",2012,NA,"Broad Str.",""
"3603",2012,NA,"Broad Str.",""
"3604",2012,NA,"Broad Str.",""
"3605",2012,NA,"Broad Str.",""
"3606",2012,NA,"Broad Str.",""
"3607",2012,NA,"Broad Str.",""
"3608",2012,NA,"Broad Str.",""
"3609",2012,NA,"Broad Str.",""
"3610",2012,NA,"Broad Str.",""
"3611",2012,NA,"Broad Str.",""
"3612",2012,NA,"Broad Str.",""
"3613",2012,NA,"Broad Str.",""
"3614",2012,NA,"Broad Str.",""
"3615",2012,NA,"Broad Str.",""
"3616",2012,NA,"Broad Str.",""
"3617",2012,NA,"Broad Str.",""
"3618",2012,NA,"Broad Str.",""
"3619",2012,NA,"Broad Str.",""
"3620",2012,NA,"Broad Str.",""
"3621",2012,NA,"Broad Str.",""
"3622",2012,NA,"Broad Str.",""
"3623",2012,NA,"Broad Str.",""
"3624",2012,NA,"Broad Str.",""
"3625",2012,NA,"Broad Str.",""
"3626",2012,NA,"Broad Str.",""
"3627",2012,NA,"Broad Str.",""
"3628",2012,NA,"Broad Str.",""
"3629",2012,NA,"Broad Str.",""
"3630",2012,NA,"Broad Str.",""
"3631",2012,NA,"Broad Str.",""
"3632",2012,NA,"Broad Str.",""
"3633",2012,NA,"Broad Str.",""
"3634",2012,NA,"Broad Str.",""
"3635",2012,NA,"Broad Str.",""
"3636",2012,NA,"Broad Str.",""
"3637",2012,NA,"Broad Str.",""
"3638",2012,NA,"Broad Str.",""
"3639",2012,NA,"Broad Str.",""
"3640",2012,NA,"Broad Str.",""
"3641",2012,NA,"Broad Str.",""
"3642",2012,NA,"Broad Str.",""
"3643",2012,NA,"Broad Str.",""
"3644",2012,NA,"Broad Str.",""
"3645",2012,NA,"Broad Str.",""
"3646",2012,NA,"Broad Str.",""
"3647",2012,NA,"Broad Str.",""
"3648",2012,NA,"Broad Str.",""
"3649",2012,NA,"Broad Str.",""
"3650",2012,NA,"Broad Str.",""
"3651",2012,NA,"Broad Str.",""
"3652",2012,NA,"Broad Str.",""
"3653",2012,NA,"Broad Str.",""
"3654",2012,NA,"Broad Str.",""
"3655",2012,NA,"Broad Str.",""
"3656",2012,NA,"Broad Str.",""
"3657",2012,NA,"Broad Str.",""
"3658",2012,NA,"Broad Str.",""
"3659",2012,NA,"Broad Str.",""
"3660",2012,NA,"Broad Str.",""
"3661",2012,NA,"Broad Str.",""
"3662",2012,NA,"Broad Str.",""
"3663",2012,NA,"Broad Str.",""
"3664",2012,NA,"Broad Str.",""
"3665",2012,NA,"Broad Str. O S Obar",""
"3666",2012,NA,"Broad Str. Birmingham",""
"3667",2012,NA,"Broad Str. City Centre",""
"3668",2012,NA,"Broad Str. Near Gatecrashers",""
"3669",2012,NA,"Broad Str. O S Flares",""
"3670",2012,NA,"Broad Str.",""
"3671",2012,NA,"Broad Str.",""
"3672",2012,NA,"Broad Str.",""
"3673",2012,NA,"Broad Str. Birmingham",""
"3674",2012,NA,"BROAD STREET Birmingham",""
"3675",2012,NA,"Broad Str. Birmingham",""
"3676",2012,NA,"Broad Str. Birmingham",""
"3677",2012,NA,"Broad Str. Birmingham",""
"3678",2012,NA,"Broad Str. Birmingham",""
"3679",2012,NA,"Broad Str. Birmingham",""
"3680",2012,NA,"Broad Str. Birmingham",""
"3681",2012,NA,"Broad Str. Birmingham",""
"3682",2012,NA,"Broad Str. Birmingham",""
"3683",2012,NA,"Broad Str. Birmingham",""
"3684",2012,NA,"Broad Str. Birmingham",""
"3685",2012,NA,"Broad Str. Birmingham",""
"3686",2012,NA,"Broad Str. City Centre",""
"3687",2012,NA,"Broad Str. City Centre",""
"3688",2012,NA,"Broad Str. City Centre",""
"3689",2012,NA,"Broad Str. City Centre",""
"3690",2012,NA,"Broad Str. City Centre",""
"3691",2012,NA,"Broad Str. City Centre",""
"3692",2012,NA,"Broad Str. City Centre",""
"3693",2012,NA,"Broad Str. City Centre",""
"3694",2012,NA,"Broad Str. City Centre",""
"3695",2012,NA,"Broad Str. City Centre",""
"3696",2012,NA,"BrOAD Str. City Centre",""
"3697",2012,NA,"Broad Str. City Centre",""
"3698",2012,NA,"Broad Str. City Centre",""
"3699",2012,NA,"Broad Str. City Centre",""
"3700",2012,NA,"Broad Str. City Centre",""
"3701",2012,NA,"Broad Str. City Centre",""
"3702",2012,NA,"Broad Str. City Centre",""
"3703",2012,NA,"Broad Str. City Centre",""
"3704",2012,NA,"Broad Str. City Centre",""
"3705",2012,NA,"Broad Str. City Centre",""
"3706",2012,NA,"Broad Str. City Centre",""
"3707",2012,NA,"Broad Str. City Centre",""
"3708",2012,NA,"Broad Str. City Centre Birmingham",""
"3709",2012,NA,"Broad Str. City Centre",""
"3710",2012,NA,"Broad Str. O S Big Bites",""
"3711",2012,NA,"Broad Str. City Centre",""
"3712",2012,NA,"Bromsgrove Str.",""
"3713",2012,NA,"Bromsgrove Str. Birmingham",""
"3714",2012,NA,"Bromsgrove Str. City Centre",""
"3715",2012,NA,"Bull Ring",""
"3716",2012,NA,"Canalside Ramada Mailbox",""
"3717",2012,NA,"Carrs Lan. City Centre",""
"3718",2012,NA,"Carrs Lan. BirminghaM",""
"3719",2012,NA,"Carrs Lan. City Centre",""
"3720",2012,NA,"Carrs Lan. City Centre",""
"3721",2012,NA,"Carrs Lan. City Centre",""
"3722",2012,NA,"Carrs Lan. City Centre",""
"3723",2012,NA,"Carrs Lan. City Centre",""
"3724",2012,NA,"Carrs Lan. City Centre",""
"3725",2012,NA,"Carrs Lan. City Centre",""
"3726",2012,NA,"Carrs Lan. City Centre",""
"3727",2012,NA,"Chamberlain Square Birmingham",""
"3728",2012,NA,"Chamberlain Square Birmingham",""
"3729",2012,NA,"Chamberlain Square Birmingham",""
"3730",2012,NA,"Chamberlain Square City Centre",""
"3731",2012,NA,"Churchill Rd.",""
"3732",2012,NA,"City Hosp.",""
"3733",2012,NA,"City Hosp.",""
